surface,time_s,waypoint_index,x,y,z,force_n,speed_m_s,mode,event
countertop,24.35000000000021,181,0.5399999999999998,0.08000000000000035,0.5,9.999999999999996,0.19950768755255016,force,track
countertop,24.40000000000021,182,0.5199999999999998,0.08000000000000035,0.5,9.999999999999996,0.19810506172413422,force,track
countertop,24.450000000000212,182,0.5199999999999998,0.08000000000000035,0.5,9.999999999999996,0.19950768755255016,force,track
countertop,24.500000000000213,182,0.5199999999999998,0.08000000000000035,0.5,9.999999999999996,0.19999997192276486,force,track
countertop,24.550000000000214,183,0.49999999999999983,0.08000000000000035,0.5,9.999999999999996,0.19950768755255016,force,track
countertop,24.600000000000215,183,0.49999999999999983,0.08000000000000035,0.5,9.999999999999996,0.19999997192276486,force,track
countertop,24.650000000000215,184,0.47999999999999987,0.08000000000000035,0.5,9.999999999999996,0.19999997192276486,force,track
countertop,24.700000000000216,184,0.47999999999999987,0.08000000000000035,0.5,9.999999999999996,0.1995222231030308,force,track
countertop,24.750000000000217,185,0.4599999999999999,0.08000000000000035,0.5,9.999999999999996,0.1995222231030308,force,track
countertop,24.800000000000217,185,0.4599999999999999,0.08000000000000035,0.5,9.999999999999996,0.1981323703231097,force,track
countertop,24.850000000000218,186,0.4399999999999999,0.08000000000000035,0.5,9.999999999999996,0.1981323703231097,force,track
countertop,24.90000000000022,186,0.4399999999999999,0.08000000000000035,0.5,9.999999999999996,0.19599893959017778,force,track
countertop,24.95000000000022,186,0.4399999999999999,0.08000000000000035,0.5,9.999999999999996,0.19338061913956656,force,track
countertop,25.00000000000022,187,0.41999999999999993,0.08000000000000035,0.5,9.999999999999996,0.19599893959017778,force,track
countertop,25.05000000000022,187,0.41999999999999993,0.08000000000000035,0.5,9.999999999999996,0.19338061913956656,force,track
countertop,25.10000000000022,188,0.3999999999999999,0.08000000000000035,0.5,9.999999999999996,0.19338061913956656,force,track
countertop,25.150000000000222,188,0.3999999999999999,0.08000000000000035,0.5,9.999999999999996,0.19059489230290952,force,track
countertop,25.200000000000223,188,0.3999999999999999,0.08000000000000035,0.5,9.999999999999996,0.1879795412019161,force,track
countertop,25.250000000000224,189,0.3799999999999999,0.08000000000000035,0.5,9.999999999999996,0.19059489230290952,force,track
countertop,25.300000000000225,189,0.3799999999999999,0.08000000000000035,0.5,9.999999999999996,0.1879795412019161,force,track
countertop,25.350000000000225,189,0.3799999999999999,0.08000000000000035,0.5,9.999999999999996,0.18585168912099623,force,track
countertop,25.400000000000226,190,0.35999999999999993,0.08000000000000035,0.5,9.999999999999996,0.1879795412019161,force,track
countertop,25.450000000000227,190,0.35999999999999993,0.08000000000000035,0.5,9.999999999999996,0.18585168912099623,force,track
countertop,25.500000000000227,191,0.33999999999999997,0.08000000000000035,0.5,9.999999999999996,0.18585168912099623,force,track
countertop,25.550000000000228,191,0.33999999999999997,0.08000000000000035,0.5,9.999999999999996,0.18446934785840619,force,track
countertop,25.60000000000023,192,0.31999999999999995,0.08000000000000035,0.5,9.999999999999996,0.18446934785840619,force,track
countertop,25.65000000000023,192,0.31999999999999995,0.08000000000000035,0.5,9.999999999999996,0.18400013261548598,force,track
countertop,25.70000000000023,192,0.31999999999999995,0.08000000000000035,0.5,9.999999999999996,0.18450093788677338,force,track
countertop,25.75000000000023,193,0.29999999999999993,0.08000000000000035,0.5,9.999999999999996,0.18400013261548598,force,track
countertop,25.80000000000023,193,0.29999999999999993,0.08000000000000035,0.5,9.999999999999996,0.18450093788677338,force,track
countertop,25.850000000000232,193,0.29999999999999993,0.08000000000000035,0.5,9.999999999999996,0.18591103874228873,force,track
countertop,25.900000000000233,194,0.27999999999999997,0.08000000000000035,0.5,9.999999999999996,0.18450093788677338,force,track
countertop,25.950000000000234,194,0.27999999999999997,0.08000000000000035,0.5,9.999999999999996,0.18591103874228873,force,track
countertop,26.000000000000234,195,0.26,0.08000000000000035,0.5,9.999999999999996,0.18591103874228873,force,track
countertop,26.050000000000235,195,0.26,0.08000000000000035,0.5,9.999999999999996,0.1880594540030689,force,track
countertop,26.100000000000236,196,0.24,0.08000000000000035,0.5,9.999999999999996,0.1880594540030689,force,track
countertop,26.150000000000237,196,0.24,0.08000000000000035,0.5,9.999999999999996,0.19068567849123713,force,track
countertop,26.200000000000237,196,0.24,0.08000000000000035,0.5,9.999999999999996,0.19347127047445076,force,track
countertop,26.250000000000238,197,0.22,0.08000000000000035,0.5,9.999999999999996,0.19068567849123713,force,track
countertop,26.30000000000024,197,0.22,0.08000000000000035,0.5,9.999999999999996,0.19347127047445076,force,track
countertop,26.35000000000024,198,0.22,0.12000000000000038,0.5,9.999999999999996,0.19347127047445076,force,track
countertop,26.40000000000024,198,0.22,0.12000000000000038,0.5,9.999999999999996,0.1960784641825969,force,track
countertop,26.45000000000024,198,0.22,0.12000000000000038,0.5,9.999999999999996,0.19819112545246312,force,track
countertop,26.50000000000024,198,0.22,0.12000000000000038,0.5,9.999999999999996,0.19955308444112052,force,track
countertop,26.550000000000242,198,0.22,0.12000000000000038,0.5,9.999999999999996,0.19999919739117833,force,track
countertop,26.600000000000243,199,0.26,0.12000000000000038,0.5,9.999999999999996,0.1960784641825969,force,track
countertop,26.650000000000244,199,0.26,0.12000000000000038,0.5,9.999999999999996,0.19819112545246312,force,track
countertop,26.700000000000244,199,0.26,0.12000000000000038,0.5,9.999999999999996,0.19955308444112052,force,track
countertop,26.750000000000245,199,0.26,0.12000000000000038,0.5,9.999999999999996,0.19999919739117833,force,track
countertop,26.800000000000246,199,0.26,0.12000000000000038,0.5,9.999999999999996,0.19947537106678523,force,track
countertop,26.850000000000247,200,0.27999999999999997,0.12000000000000038,0.5,9.999999999999996,0.19819112545246312,force,track
countertop,26.900000000000247,200,0.27999999999999997,0.12000000000000038,0.5,9.999999999999996,0.19955308444112052,force,track
countertop,26.950000000000248,201,0.29999999999999993,0.12000000000000038,0.5,9.999999999999996,0.19955308444112052,force,track
countertop,27.00000000000025,201,0.29999999999999993,0.12000000000000038,0.5,9.999999999999996,0.19999919739117833,force,track
countertop,27.05000000000025,202,0.31999999999999995,0.12000000000000038,0.5,9.999999999999996,0.19999919739117833,force,track
countertop,27.10000000000025,202,0.31999999999999995,0.12000000000000038,0.5,9.999999999999996,0.19947537106678523,force,track
countertop,27.15000000000025,202,0.31999999999999995,0.12000000000000038,0.5,9.999999999999996,0.19804512180591538,force,track
countertop,27.20000000000025,203,0.35999999999999993,0.12000000000000038,0.5,9.999999999999996,0.19947537106678523,force,track
countertop,27.250000000000252,203,0.35999999999999993,0.12000000000000038,0.5,9.999999999999996,0.19804512180591538,force,track
countertop,27.300000000000253,203,0.35999999999999993,0.12000000000000038,0.5,9.999999999999996,0.19588187387384584,force,track
countertop,27.350000000000254,203,0.35999999999999993,0.12000000000000038,0.5,9.999999999999996,0.19324793097769657,force,track
countertop,27.400000000000254,204,0.3799999999999999,0.12000000000000038,0.5,9.999999999999996,0.19804512180591538,force,track
countertop,27.450000000000255,204,0.3799999999999999,0.12000000000000038,0.5,9.999999999999996,0.19588187387384584,force,track
countertop,27.500000000000256,205,0.3999999999999999,0.12000000000000038,0.5,9.999999999999996,0.19588187387384584,force,track
countertop,27.550000000000257,205,0.3999999999999999,0.12000000000000038,0.5,9.999999999999996,0.19324793097769657,force,track
countertop,27.600000000000257,205,0.3999999999999999,0.12000000000000038,0.5,9.999999999999996,0.1904626707420844,force,track
countertop,27.650000000000258,206,0.41999999999999993,0.12000000000000038,0.5,9.999999999999996,0.19324793097769657,force,track
countertop,27.70000000000026,206,0.41999999999999993,0.12000000000000038,0.5,9.999999999999996,0.1904626707420844,force,track
countertop,27.75000000000026,206,0.41999999999999993,0.12000000000000038,0.5,9.999999999999996,0.18786381871120766,force,track
countertop,27.80000000000026,207,0.4399999999999999,0.12000000000000038,0.5,9.999999999999996,0.1904626707420844,force,track
countertop,27.85000000000026,207,0.4399999999999999,0.12000000000000038,0.5,9.999999999999996,0.18786381871120766,force,track
countertop,27.90000000000026,208,0.4599999999999999,0.12000000000000038,0.5,9.999999999999996,0.18786381871120766,force,track
countertop,27.950000000000262,208,0.4599999999999999,0.12000000000000038,0.5,9.999999999999996,0.18576649758175284,force,track
countertop,28.000000000000263,208,0.4599999999999999,0.12000000000000038,0.5,9.999999999999996,0.18442501713445322,force,track
countertop,28.050000000000264,209,0.47999999999999987,0.12000000000000038,0.5,9.999999999999996,0.18576649758175284,force,track
countertop,28.100000000000264,209,0.47999999999999987,0.12000000000000038,0.5,9.999999999999996,0.18442501713445322,force,track
countertop,28.150000000000265,210,0.49999999999999983,0.12000000000000038,0.5,9.999999999999996,0.18442501713445322,force,track
countertop,28.200000000000266,210,0.49999999999999983,0.12000000000000038,0.5,9.999999999999996,0.18400203800988502,force,track
countertop,28.250000000000266,211,0.5199999999999998,0.12000000000000038,0.5,9.999999999999996,0.18400203800988502,force,track
countertop,28.300000000000267,211,0.5199999999999998,0.12000000000000038,0.5,9.999999999999996,0.18454884836173768,force,track
countertop,28.350000000000268,212,0.5399999999999998,0.12000000000000038,0.5,9.999999999999996,0.18454884836173768,force,track
countertop,28.40000000000027,212,0.5399999999999998,0.12000000000000038,0.5,9.999999999999996,0.18599914493357173,force,track
countertop,28.45000000000027,212,0.5399999999999998,0.12000000000000038,0.5,9.999999999999996,0.18817707263195288,force,track
countertop,28.50000000000027,213,0.5599999999999998,0.12000000000000038,0.5,9.999999999999996,0.18599914493357173,force,track
countertop,28.55000000000027,213,0.5599999999999998,0.12000000000000038,0.5,9.999999999999996,0.18817707263195288,force,track
countertop,28.60000000000027,213,0.5599999999999998,0.12000000000000038,0.5,9.999999999999996,0.19081854776094656,force,track
countertop,28.650000000000272,214,0.5799999999999998,0.12000000000000038,0.5,9.999999999999996,0.18817707263195288,force,track
countertop,28.700000000000273,214,0.5799999999999998,0.12000000000000038,0.5,9.999999999999996,0.19081854776094656,force,track
countertop,28.750000000000274,214,0.5799999999999998,0.12000000000000038,0.5,9.999999999999996,0.19360327937824856,force,track
countertop,28.800000000000274,215,0.5999999999999999,0.12000000000000038,0.5,9.999999999999996,0.19081854776094656,force,track
countertop,28.850000000000275,215,0.5999999999999999,0.12000000000000038,0.5,9.999999999999996,0.19360327937824856,force,track
countertop,28.900000000000276,215,0.5999999999999999,0.12000000000000038,0.5,9.999999999999996,0.19619360603704863,force,track
countertop,28.950000000000276,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19360327937824856,force,track
countertop,29.000000000000277,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19619360603704863,force,track
countertop,29.050000000000278,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19827543878102258,force,track
countertop,29.10000000000028,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19959634586702496,force,track
countertop,29.15000000000028,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19999616126864583,force,track
countertop,29.20000000000028,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19942640553956104,force,track
countertop,29.25000000000028,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19795616416815867,force,track
countertop,29.30000000000028,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19576371064605402,force,track
countertop,29.350000000000282,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19311488999175408,force,track
countertop,29.400000000000283,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19033088382610672,force,track
countertop,29.450000000000284,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.1877492656315909,force,track
countertop,29.500000000000284,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.18568306842340113,force,track
countertop,29.550000000000285,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.18438282806444717,force,track
countertop,29.600000000000286,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.18400620464594852,force,track
countertop,29.650000000000286,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.18459886548018867,force,track
countertop,29.700000000000287,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.18608894773000428,force,track
countertop,29.750000000000288,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.18829577210651427,force,track
countertop,29.80000000000029,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19095175105937856,force,track
countertop,29.85000000000029,216,0.41999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19373483499130373,force,track
countertop,29.90000000000029,217,0.3999999999999999,0.16000000000000042,0.5,9.999999999999996,0.19619360603704863,force,track
countertop,29.95000000000029,217,0.3999999999999999,0.16000000000000042,0.5,9.999999999999996,0.19827543878102258,force,track
countertop,30.00000000000029,217,0.3999999999999999,0.16000000000000042,0.5,9.999999999999996,0.19959634586702496,force,track
countertop,30.050000000000292,218,0.3799999999999999,0.16000000000000042,0.5,9.999999999999996,0.19827543878102258,force,track
countertop,30.100000000000293,218,0.3799999999999999,0.16000000000000042,0.5,9.999999999999996,0.19959634586702496,force,track
countertop,30.150000000000293,218,0.3799999999999999,0.16000000000000042,0.5,9.999999999999996,0.19999616126864583,force,track
countertop,30.200000000000294,219,0.35999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19959634586702496,force,track
countertop,30.250000000000295,219,0.35999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19999616126864583,force,track
countertop,30.300000000000296,220,0.33999999999999997,0.16000000000000042,0.5,9.999999999999996,0.19999616126864583,force,track
countertop,30.350000000000296,220,0.33999999999999997,0.16000000000000042,0.5,9.999999999999996,0.19942640553956104,force,track
countertop,30.400000000000297,221,0.31999999999999995,0.16000000000000042,0.5,9.999999999999996,0.19942640553956104,force,track
countertop,30.450000000000298,221,0.31999999999999995,0.16000000000000042,0.5,9.999999999999996,0.19795616416815867,force,track
countertop,30.5000000000003,221,0.31999999999999995,0.16000000000000042,0.5,9.999999999999996,0.19576371064605402,force,track
countertop,30.5500000000003,222,0.29999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19795616416815867,force,track
countertop,30.6000000000003,222,0.29999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19576371064605402,force,track
countertop,30.6500000000003,222,0.29999999999999993,0.16000000000000042,0.5,9.999999999999996,0.19311488999175408,force,track
countertop,30.7000000000003,223,0.27999999999999997,0.16000000000000042,0.5,9.999999999999996,0.19576371064605402,force,track
countertop,30.750000000000302,223,0.27999999999999997,0.16000000000000042,0.5,9.999999999999996,0.19311488999175408,force,track
countertop,30.800000000000303,224,0.26,0.16000000000000042,0.5,9.999999999999996,0.19311488999175408,force,track
countertop,30.850000000000303,224,0.26,0.16000000000000042,0.5,9.999999999999996,0.19033088382610672,force,track
countertop,30.900000000000304,225,0.24,0.16000000000000042,0.5,9.999999999999996,0.19033088382610672,force,track
countertop,30.950000000000305,225,0.24,0.16000000000000042,0.5,9.999999999999996,0.1877492656315909,force,track
countertop,31.000000000000306,225,0.24,0.16000000000000042,0.5,9.999999999999996,0.18568306842340113,force,track
countertop,31.050000000000306,226,0.22,0.16000000000000042,0.5,9.999999999999996,0.1877492656315909,force,track
countertop,31.100000000000307,226,0.22,0.16000000000000042,0.5,9.999999999999996,0.18568306842340113,force,track
countertop,31.150000000000308,227,0.22,0.20000000000000046,0.5,9.999999999999996,0.18568306842340113,force,track
countertop,31.20000000000031,227,0.22,0.20000000000000046,0.5,9.999999999999996,0.18438282806444717,force,track
countertop,31.25000000000031,227,0.22,0.20000000000000046,0.5,9.999999999999996,0.18400620464594852,force,track
countertop,31.30000000000031,227,0.22,0.20000000000000046,0.5,9.999999999999996,0.18459886548018867,force,track
countertop,31.35000000000031,227,0.22,0.20000000000000046,0.5,9.999999999999996,0.18608894773000428,force,track
countertop,31.40000000000031,228,0.24,0.20000000000000046,0.5,9.999999999999996,0.18438282806444717,force,track
countertop,31.450000000000312,228,0.24,0.20000000000000046,0.5,9.999999999999996,0.18400620464594852,force,track
countertop,31.500000000000313,229,0.26,0.20000000000000046,0.5,9.999999999999996,0.18400620464594852,force,track
countertop,31.550000000000313,229,0.26,0.20000000000000046,0.5,9.999999999999996,0.18459886548018867,force,track
countertop,31.600000000000314,229,0.26,0.20000000000000046,0.5,9.999999999999996,0.18608894773000428,force,track
countertop,31.650000000000315,230,0.27999999999999997,0.20000000000000046,0.5,9.999999999999996,0.18459886548018867,force,track
countertop,31.700000000000315,230,0.27999999999999997,0.20000000000000046,0.5,9.999999999999996,0.18608894773000428,force,track
countertop,31.750000000000316,231,0.29999999999999993,0.20000000000000046,0.5,9.999999999999996,0.18608894773000428,force,track
countertop,31.800000000000317,231,0.29999999999999993,0.20000000000000046,0.5,9.999999999999996,0.18829577210651427,force,track
countertop,31.850000000000318,232,0.31999999999999995,0.20000000000000046,0.5,9.999999999999996,0.18829577210651427,force,track
countertop,31.90000000000032,232,0.31999999999999995,0.20000000000000046,0.5,9.999999999999996,0.19095175105937856,force,track
countertop,31.95000000000032,232,0.31999999999999995,0.20000000000000046,0.5,9.999999999999996,0.19373483499130373,force,track
countertop,32.00000000000032,233,0.33999999999999997,0.20000000000000046,0.5,9.999999999999996,0.19095175105937856,force,track
countertop,32.05000000000032,233,0.33999999999999997,0.20000000000000046,0.5,9.999999999999996,0.19373483499130373,force,track
countertop,32.100000000000314,233,0.33999999999999997,0.20000000000000046,0.5,9.999999999999996,0.19630756224486864,force,track
countertop,32.15000000000031,234,0.35999999999999993,0.20000000000000046,0.5,9.999999999999996,0.19373483499130373,force,track
countertop,32.20000000000031,234,0.35999999999999993,0.20000000000000046,0.5,9.999999999999996,0.19630756224486864,force,track
countertop,32.250000000000306,235,0.3799999999999999,0.20000000000000046,0.5,9.999999999999996,0.19630756224486864,force,track
countertop,32.3000000000003,235,0.3799999999999999,0.20000000000000046,0.5,9.999999999999996,0.19835797787213855,force,track
countertop,32.3500000000003,236,0.3999999999999999,0.20000000000000046,0.5,9.999999999999996,0.19835797787213855,force,track
countertop,32.4000000000003,236,0.3999999999999999,0.20000000000000046,0.5,9.999999999999996,0.1996374595990802,force,track
countertop,32.450000000000294,236,0.3999999999999999,0.20000000000000046,0.5,9.999999999999996,0.1999908644135619,force,track
countertop,32.50000000000029,237,0.41999999999999993,0.20000000000000046,0.5,9.999999999999996,0.1996374595990802,force,track
countertop,32.55000000000029,237,0.41999999999999993,0.20000000000000046,0.5,9.999999999999996,0.1999908644135619,force,track
countertop,32.600000000000286,237,0.41999999999999993,0.20000000000000046,0.5,9.999999999999996,0.19937534036524626,force,track
countertop,32.65000000000028,238,0.41999999999999993,0.2400000000000005,0.5,9.999999999999996,0.1999908644135619,force,track
countertop,32.70000000000028,238,0.41999999999999993,0.2400000000000005,0.5,9.999999999999996,0.19937534036524626,force,track
countertop,32.75000000000028,238,0.41999999999999993,0.2400000000000005,0.5,9.999999999999996,0.19786552256058634,force,track
countertop,32.800000000000274,238,0.41999999999999993,0.2400000000000005,0.5,9.999999999999996,0.1956444833147648,force,track
countertop,32.85000000000027,238,0.41999999999999993,0.2400000000000005,0.5,9.999999999999996,0.19298153379604893,force,track
countertop,32.90000000000027,239,0.3999999999999999,0.2400000000000005,0.5,9.999999999999996,0.19937534036524626,force,track
countertop,32.950000000000266,239,0.3999999999999999,0.2400000000000005,0.5,9.999999999999996,0.19786552256058634,force,track
countertop,33.00000000000026,239,0.3999999999999999,0.2400000000000005,0.5,9.999999999999996,0.1956444833147648,force,track
countertop,33.05000000000026,240,0.3799999999999999,0.2400000000000005,0.5,9.999999999999996,0.19786552256058634,force,track
countertop,33.10000000000026,240,0.3799999999999999,0.2400000000000005,0.5,9.999999999999996,0.1956444833147648,force,track
countertop,33.150000000000254,240,0.3799999999999999,0.2400000000000005,0.5,9.999999999999996,0.19298153379604893,force,track
countertop,33.20000000000025,241,0.35999999999999993,0.2400000000000005,0.5,9.999999999999996,0.1956444833147648,force,track
countertop,33.25000000000025,241,0.35999999999999993,0.2400000000000005,0.5,9.999999999999996,0.19298153379604893,force,track
countertop,33.300000000000246,242,0.33999999999999997,0.2400000000000005,0.5,9.999999999999996,0.19298153379604893,force,track
countertop,33.35000000000024,242,0.33999999999999997,0.2400000000000005,0.5,9.999999999999996,0.19019956881472683,force,track
countertop,33.40000000000024,243,0.31999999999999995,0.2400000000000005,0.5,9.999999999999996,0.19019956881472683,force,track
countertop,33.45000000000024,243,0.31999999999999995,0.2400000000000005,0.5,9.999999999999996,0.187635914350341,force,track
countertop,33.500000000000234,243,0.31999999999999995,0.2400000000000005,0.5,9.999999999999996,0.18560142523363612,force,track
countertop,33.55000000000023,244,0.29999999999999993,0.2400000000000005,0.5,9.999999999999996,0.187635914350341,force,track
countertop,33.60000000000023,244,0.29999999999999993,0.2400000000000005,0.5,9.999999999999996,0.18560142523363612,force,track
countertop,33.650000000000226,244,0.29999999999999993,0.2400000000000005,0.5,9.999999999999996,0.18434279257638703,force,track
countertop,33.70000000000022,245,0.27999999999999997,0.2400000000000005,0.5,9.999999999999996,0.18560142523363612,force,track
countertop,33.75000000000022,245,0.27999999999999997,0.2400000000000005,0.5,9.999999999999996,0.18434279257638703,force,track
countertop,33.80000000000022,246,0.26,0.2400000000000005,0.5,9.999999999999996,0.18434279257638703,force,track
countertop,33.850000000000215,246,0.26,0.2400000000000005,0.5,9.999999999999996,0.18401263134565504,force,track
countertop,33.90000000000021,247,0.24,0.2400000000000005,0.5,9.999999999999996,0.18401263134565504,force,track
countertop,33.95000000000021,247,0.24,0.2400000000000005,0.5,9.999999999999996,0.18465097510092468,force,track
countertop,34.000000000000206,247,0.24,0.2400000000000005,0.5,9.999999999999996,0.1861804217418903,force,track
countertop,34.0500000000002,248,0.22,0.2400000000000005,0.5,9.999999999999996,0.18465097510092468,force,track
countertop,34.1000000000002,248,0.22,0.2400000000000005,0.5,9.999999999999996,0.1861804217418903,force,track
countertop,34.1500000000002,249,0.22,0.2800000000000005,0.5,9.999999999999996,0.1861804217418903,force,track
countertop,34.200000000000195,249,0.22,0.2800000000000005,0.5,9.999999999999996,0.1884155188671791,force,track
countertop,34.25000000000019,249,0.22,0.2800000000000005,0.5,9.999999999999996,0.19108525072633323,force,track
countertop,34.30000000000019,249,0.22,0.2800000000000005,0.5,9.999999999999996,0.19386590011926186,force,track
countertop,34.350000000000186,249,0.22,0.2800000000000005,0.5,9.999999999999996,0.19642030058753335,force,track
countertop,34.40000000000018,250,0.24,0.2800000000000005,0.5,9.999999999999996,0.1884155188671791,force,track
countertop,34.45000000000018,250,0.24,0.2800000000000005,0.5,9.999999999999996,0.19108525072633323,force,track
countertop,34.50000000000018,251,0.26,0.2800000000000005,0.5,9.999999999999996,0.19108525072633323,force,track
countertop,34.550000000000175,251,0.26,0.2800000000000005,0.5,9.999999999999996,0.19386590011926186,force,track
countertop,34.60000000000017,251,0.26,0.2800000000000005,0.5,9.999999999999996,0.19642030058753335,force,track
countertop,34.65000000000017,252,0.27999999999999997,0.2800000000000005,0.5,9.999999999999996,0.19386590011926186,force,track
countertop,34.700000000000166,252,0.27999999999999997,0.2800000000000005,0.5,9.999999999999996,0.19642030058753335,force,track
countertop,34.75000000000016,253,0.29999999999999993,0.2800000000000005,0.5,9.999999999999996,0.19642030058753335,force,track
countertop,34.80000000000016,253,0.29999999999999993,0.2800000000000005,0.5,9.999999999999996,0.1984387193897622,force,track
countertop,34.85000000000016,254,0.31999999999999995,0.2800000000000005,0.5,9.999999999999996,0.1984387193897622,force,track
countertop,34.900000000000155,254,0.31999999999999995,0.2800000000000005,0.5,9.999999999999996,0.19967641401331457,force,track
countertop,34.95000000000015,254,0.31999999999999995,0.2800000000000005,0.5,9.999999999999996,0.19998330832349165,force,track
countertop,35.00000000000015,255,0.33999999999999997,0.2800000000000005,0.5,9.999999999999996,0.19967641401331457,force,track
countertop,35.050000000000146,255,0.33999999999999997,0.2800000000000005,0.5,9.999999999999996,0.19998330832349165,force,track
countertop,35.10000000000014,255,0.33999999999999997,0.2800000000000005,0.5,9.999999999999996,0.1993221899813563,force,track
countertop,35.15000000000014,256,0.35999999999999993,0.2800000000000005,0.5,9.999999999999996,0.19998330832349165,force,track
countertop,35.20000000000014,256,0.35999999999999993,0.2800000000000005,0.5,9.999999999999996,0.1993221899813563,force,track
countertop,35.250000000000135,257,0.3799999999999999,0.2800000000000005,0.5,9.999999999999996,0.1993221899813563,force,track
countertop,35.30000000000013,257,0.3799999999999999,0.2800000000000005,0.5,9.999999999999996,0.19777322261004943,force,track
countertop,35.35000000000013,258,0.3999999999999999,0.2800000000000005,0.5,9.999999999999996,0.19777322261004943,force,track
countertop,35.40000000000013,258,0.3999999999999999,0.2800000000000005,0.5,9.999999999999996,0.19552422558879168,force,track
countertop,35.450000000000124,258,0.3999999999999999,0.2800000000000005,0.5,9.999999999999996,0.19284790009400926,force,track
countertop,35.50000000000012,259,0.41999999999999993,0.2800000000000005,0.5,9.999999999999996,0.19552422558879168,force,track
countertop,35.55000000000012,259,0.41999999999999993,0.2800000000000005,0.5,9.999999999999996,0.19284790009400926,force,track
countertop,35.600000000000115,259,0.41999999999999993,0.2800000000000005,0.5,9.999999999999996,0.19006876283427446,force,track
