x,y,z,joint_names,joint_positions
0.24,-0.15999999999999986,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.0339907934;-1.4848866077;-1.6218509859;1.5359412715;-1.5707963260;-4.8199908410
0.22,-0.15999999999999986,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.2582754941;-1.4408884407;-1.6607099156;-4.7523832161;4.7123887059;1.4541147089
0.22,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-1.0602188486;-2.2450898423;1.9737670027;-1.2994734870;-1.5707963269;3.6521701322
0.24,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.9835312393;4.5724335115;1.6692930161;-4.6709299088;1.5707959244;0.5872645336
0.26,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.0897966641;5.2849042811;-1.9382307947;-1.7758770005;1.5707970984;-1.5190002715
0.27999999999999997,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.1896049576;-1.0487793480;-1.9167299694;4.5363056784;-4.7123888541;4.7604014030
0.29999999999999993,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.8057610154;-2.0426402831;1.8928223050;-1.4209779130;-1.5707962015;-0.8057611010
0.31999999999999995,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.0996845516;5.1344246368;-1.8665621432;-1.6970684571;1.5708040204;-1.5288899743
0.33999999999999997,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.7179950479;-1.4699998397;1.4336563607;-4.6760454513;-4.7123888165;-5.4303840248
0.35999999999999993,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.6806840930;4.8615308224;1.3787601858;-4.6694953852;1.5707974904;0.8901121631
0.3799999999999999,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.1063897322;4.9872589339;-1.7740745805;4.6407972807;1.5707963266;4.7475919020
0.3999999999999999,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.6163360619;-1.7973431515;1.7387697959;-1.5122244884;-1.5707970225;-0.6163367028
0.41999999999999993,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.1097759303;-1.8685434528;-1.1944362226;-4.7910008579;-1.5707960501;-4.6805724691
0.4399999999999999,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.1719502507;4.8431839950;-1.6614731641;4.6722708033;1.5707963265;4.7427465777
0.4599999999999999,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.5393917781;-1.6540492353;1.6194375851;-1.5361846833;-1.5707963283;-0.5393918034
0.47999999999999987,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.5177658070;-1.6066322090;1.5750796817;-1.5392439703;4.7123885278;4.1946231545
0.49999999999999983,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,5.7854067289;-1.5592495877;1.5283208474;4.7433177162;4.7123889793;-5.2101675591
0.5199999999999998,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.1159369845;4.6533890095;-1.4790534312;-1.6035392511;-4.7123889806;4.7380446497
0.5399999999999998,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.4620378169;-1.4641465697;1.4271296484;-1.5337794055;-1.5707963265;-0.4620378173
0.5599999999999998,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.1177793726;-1.7254332661;-1.3723634241;4.6685930496;1.5707962454;4.7362022578
0.5799999999999998,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.1645803766;4.5092476763;-1.3144964350;4.6592303929;-4.7123889806;4.7353767036
0.5999999999999999,-0.11999999999999983,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.4170086070;-1.3184333084;1.2532140790;-1.5055770955;-1.5707963363;-0.4170086070
0.5999999999999999,-0.0799999999999998,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.3545892772;-1.3350270887;1.2741592123;-1.5099284506;-1.5707963267;-0.3545892775
0.5799999999999998,-0.0799999999999998,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.2342127932;-1.7570419075;-1.3349389348;-1.6204081395;-4.7123889796;-1.4781761884
0.5599999999999998,-0.0799999999999998,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.3797775372;-1.4334563391;1.3923893845;-1.5297293751;-1.5707963366;1.1910187877
0.5399999999999998,-0.0799999999999998,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.2411952193;-1.6596440503;-1.4468155363;-1.6059293944;1.5707963299;4.8119915451
0.5199999999999998,-0.0799999999999998,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.2451010543;4.6717931144;-1.4984508787;4.6806393358;-4.7123889681;4.8158973770
0.49999999999999983,-0.0799999999999998,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.4250464812;-1.5783589813;1.5474714846;-1.5399088605;-1.5707963435;-0.4250464815
0.47999999999999987,-0.0799999999999998,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.4426254527;-1.6265540742;1.5940126973;-1.5382549504;-1.5707963270;-2.0134217798
0.4599999999999999,-0.0799999999999998,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.0242582629;-1.4666938644;-1.6381724160;4.6756626442;-4.7123889876;4.8297233693
0.4399999999999999,-0.0799999999999998,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.4825213680;-1.7234927278;1.6800188858;-1.5273224849;-1.5707963269;-0.4825213682
0.41999999999999993,-0.0799999999999998,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.5052812169;-1.7724233611;1.7195967966;-1.5179691112;-1.5707961206;-0.5052849770
0.3999999999999999,-0.0799999999999998,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,5.7528968242;-1.8217725289;1.7569257943;4.7772357279;-1.5707963790;4.1821005183
0.3799999999999999,-0.0799999999999998,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.5578871068;-1.8716041556;1.7920107490;-1.4912029206;-1.5707963266;-0.5578871083
0.35999999999999993,-0.0799999999999998,0.5,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-2.9904278566;4.5905725932;-1.4100883419;1.5319047353;4.7123890312;-4.5612241843
