x,y,z,reachable,message,yaw,qx,qy,qz,qw,joint_names,joint_positions
0.24,0.08000000000000035,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-2.2648759674;-0.9034261226;-1.9716812567;4.4459037065;1.5707963256;5.5891056667
0.24,0.10000000000000037,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,4.0746974302;5.3594976246;-1.9652993137;-1.8234000512;1.5707944739;5.6454935782
0.24,0.12000000000000038,0.5,0,no_ik_solution,nan,,,,,,
0.24,0.1400000000000004,0.5,1,success,-1.5707963267948966,0.7071067811865476,0.7071067811865475,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-2.1131402096;5.3087392166;-1.9474883096;-1.7904546180;1.5707962325;-2.1131401920
0.24,0.16000000000000042,0.5,1,success,1.5707963267948966,0.7071067811865476,-0.7071067811865475,0.0,-0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,4.2099960060;5.2790875847;-1.9358848859;4.5107789356;-4.7123889788;-5.2147819544
0.24,0.18000000000000044,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,4.2455207089;5.2471189284;-1.9223872339;4.5292503878;-4.7123907494;5.8163163774
0.24,0.20000000000000046,0.5,1,success,-1.5707963267948966,0.7071067811865476,0.7071067811865475,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,4.2771527632;5.2131808173;-1.9069265465;-1.7354579439;1.5707963266;4.2771527634
0.24,0.22000000000000047,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,4.3053666042;-1.1055862089;-1.8894706355;-1.7173321356;-4.7123889806;5.8761629312
0.24,0.2400000000000005,0.5,1,success,-1.5707963267948966,0.7071067811865476,0.7071067811865475,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-1.9525867840;5.1406518948;-1.8699855060;-1.6998700946;1.5707963642;4.3305985187
0.24,0.2600000000000005,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,0.4391152954;-1.4871642881;1.4525183433;-4.6777430320;-4.7123889858;2.0099116223
0.24,0.2800000000000005,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-1.9095760192;3.3424129167;1.8248507853;2.6867179802;1.5707963207;5.9444056150
0.24,0.30000000000000054,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-1.8912030308;-1.2593710558;-1.7991494658;-1.6538684590;1.5707963271;5.9627786034
0.26,-0.3,0.5,1,success,-1.5707963267948966,0.7071067811865476,0.7071067811865475,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.6558674324;-1.7648452245;-1.3255353395;-4.7636010667;4.7123888806;-0.5142747746
0.26,-0.27999999999999997,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.6076543461;-1.7266579782;-1.3709332515;-4.7563904011;4.7123889810;1.1047346333
